250,1.990000
251,3.940399
252,7.725531
253,14.854223
254,27.501966
255,47.440351
256,72.374833
257,92.368502
258,99.417602
259,99.996608
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
267,100.000000
268,100.000000
269,100.000000
270,100.000000
271,100.000000
272,100.000000
273,100.000000
274,100.000000
275,100.000000
276,100.000000
277,100.000000
278,100.000000
279,100.000000
280,100.000000
281,100.000000
282,100.000000
283,100.000000
284,100.000000
285,100.000000
286,100.000000
287,100.000000
288,100.000000
289,100.000000
290,100.000000
291,100.000000
292,100.000000
293,100.000000
294,100.000000
295,100.000000
296,100.000000
297,100.000000
298,100.000000
299,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,100.000000
255,100.000000
256,100.000000
257,100.000000
258,100.000000
259,100.000000
260,100.000000
261,100.000000
262,100.000000
263,100.000000
264,100.000000
265,100.000000
266,100.000000
