0.093872, 1.161277
0.160370, 1.839315
0.625824, 0.324771
0.804443, -0.912083
0.334290, -0.664069
0.675964, -1.323067
0.971863, -0.040665
0.277222, 0.235431
0.814941, 0.031268
0.242218, 0.638984
0.133453, -1.878534
0.557251, -0.706482
0.643219, 0.614296
0.863434, -0.710761
0.617493, 0.904051
0.063812, 0.383233
0.241516, -0.189979
0.732025, -1.674976
0.968536, -0.075903
0.298523, 0.241200
0.199341, -0.520022
0.296753, 1.719028
0.688385, -0.206763
0.711548, -0.839085
0.799316, -0.245670
0.309814, 0.622610
0.220001, -1.228608
0.374756, 1.232383
0.123230, 1.365769
0.133698, 1.523838
0.152405, 1.937523
0.992462, -0.091833
0.144562, 1.668438
0.088806, 1.041350
0.302094, -0.304475
0.281525, 1.517014
0.713318, 0.586334
0.123596, 0.576081
0.828125, -0.006241
0.251617, 0.614120
0.839935, -0.502432
0.588104, -0.310521
0.036377, -2.235332
0.417389, 1.277079
0.184143, -1.434028
0.392273, 1.152236
0.029449, -2.617929
0.473297, 0.443402
0.155182, -0.933384
0.330322, 1.689707
0.858795, -0.536716
0.462738, 0.128005
0.529663, 0.676097
0.852356, -0.902176
0.334900, 1.457069
0.972473, -0.254553
0.993073, 0.108401
0.064362, 0.046394
0.151764, -1.446308
0.383728, 1.295782
0.511597, 0.084728
0.238342, 1.154668
0.482422, -0.291583
0.711182, -1.171688
0.940063, -0.266755
0.612915, -0.229036
0.701080, 0.781253
0.061188, 0.316084
0.772583, 0.075481
0.766754, -0.714377
0.388733, 0.085874
0.240051, 1.371988
0.442047, -0.719230
0.345154, 1.056118
0.278046, -1.537862
0.544495, -0.441500
0.074554, -2.006532
0.421417, 1.079945
0.293976, -0.142622
0.264526, 1.558260
0.105286, -0.324612
0.274445, 2.096851
0.346436, 1.319824
0.930603, -0.614965
0.661957, 0.593972
0.863434, -0.687246
0.031097, 1.360963
0.836395, -2.255890
0.122040, 0.397054
0.781006, -2.012254
0.894592, 0.318308
0.867798, -0.348503
0.750092, 0.741590
0.966461, -0.158631
0.420532, 0.632675
0.170197, 1.154206
0.821411, 0.607070
0.959503, -0.157891
0.392395, -0.546139
0.684631, -1.254075
0.138336, 1.967977
0.976837, -0.288452
0.789642, 0.592591
0.084534, 0.348118
0.345184, -1.222893
0.591736, -0.794912
0.873352, 0.321826
0.143890, 0.408976
0.948517, -0.098073
0.298767, 0.309989
0.617371, 0.892368
0.068573, 0.410184
0.448486, -0.045399
0.744293, -1.265580
0.141602, 0.859063
0.821533, -1.780867
0.488037, 0.988213
0.904419, -0.676876
0.303528, 1.522815
0.973480, -0.256119
0.425629, 1.305056
0.991211, -0.072143
0.103943, 1.636030
0.110413, 1.360601
0.238342, -1.152153
0.369080, 1.241225
0.063599, -1.113303
0.328644, 2.066611
0.160950, -0.139878
0.261658, 1.906243
0.226807, 1.007215
0.849396, -1.397438
0.968048, -0.249902
0.531403, -0.049958
0.948090, -0.067870
0.283325, 0.319384
0.304474, -0.590169
0.312500, 1.424795
0.118439, -1.827640
0.577148, -0.962523
0.971283, 0.042957
